docID,label,word_0,word_0.distBG,word_0.distCS,word_0.distEND,word_0.hasADJ,word_0.hasCapital,word_0.hasFood,word_0.hasFoodAdj,word_0.hasNN,word_0.length,word_l1,word_l1.hasCapital,word_l1.isADJ,word_l1.isDT,word_l1.isFood,word_l1.isFoodAdj,word_l1.isMeal,word_l1.isNN,word_l1.isNum,word_l1.isPRCJ,word_l1.isPRN,word_l1.isVB,word_l1.postag,word_l2,word_l2.hasCapital,word_l2.isADJ,word_l2.isDT,word_l2.isFood,word_l2.isFoodAdj,word_l2.isMeal,word_l2.isNN,word_l2.isNum,word_l2.isPRCJ,word_l2.isPRN,word_l2.isVB,word_l2.postag,word_r1,word_r1.hasCapital,word_r1.isADJ,word_r1.isDT,word_r1.isFood,word_r1.isFoodAdj,word_r1.isMeal,word_r1.isNN,word_r1.isNum,word_r1.isPRCJ,word_r1.isPRN,word_r1.isVB,word_r1.postag,word_r2,word_r2.hasCapital,word_r2.isADJ,word_r2.isDT,word_r2.isFood,word_r2.isFoodAdj,word_r2.isMeal,word_r2.isNN,word_r2.isNum,word_r2.isPRCJ,word_r2.isPRN,word_r2.isVB,word_r2.postag
152,False,specials,8,13,4,False,False,False,False,True,1,daily,False,True,False,False,True,False,False,False,False,False,False,JJ,their,False,False,False,False,False,False,False,False,False,True,False,PRP$,when,False,False,False,False,False,False,False,False,False,False,False,WRB,i,True,False,False,False,False,False,False,False,False,True,False,PRP
152,False,daily specials,7,13,5,True,False,False,True,True,2,their,False,False,False,False,False,False,False,False,False,True,False,PRP$,of,False,False,False,False,False,False,False,False,True,False,False,IN,when,False,False,False,False,False,False,False,False,False,False,False,WRB,i,True,False,False,False,False,False,False,False,False,True,False,PRP
152,True,breakfast,3,2,7,False,False,False,False,True,1,traditional,False,True,False,False,False,False,False,False,False,False,False,JJ,most,False,True,False,False,False,False,False,False,False,False,False,JJS,spots,False,False,False,False,False,False,True,False,False,False,False,NNS,",",True,False,False,False,False,False,False,False,False,False,False,","
152,False,side,7,2,3,False,False,False,False,True,1,their,False,False,False,False,False,False,False,False,False,True,False,PRP$,",",True,False,False,False,False,False,False,False,False,False,False,",",potatoes,False,False,False,True,False,False,True,False,False,False,False,NNS,are,False,False,False,False,False,False,False,False,False,False,True,VBP
152,False,potatoes,8,3,2,False,False,True,False,True,1,side,False,False,False,False,False,False,True,False,False,False,False,NN,their,False,False,False,False,False,False,False,False,False,True,False,PRP$,are,False,False,False,False,False,False,False,False,False,False,True,VBP,,,,,,,,,,,,,
152,False,traditional breakfast,2,3,8,True,False,False,False,True,2,most,False,True,False,False,False,False,False,False,False,False,False,JJS,unlike,True,False,False,False,False,False,False,False,True,False,False,IN,spots,False,False,False,False,False,False,True,False,False,False,False,NNS,",",True,False,False,False,False,False,False,False,False,False,False,","
152,True,side potatoes,7,2,3,False,False,True,False,True,2,their,False,False,False,False,False,False,False,False,False,True,False,PRP$,",",True,False,False,False,False,False,False,False,False,False,False,",",are,False,False,False,False,False,False,False,False,False,False,True,VBP,,,,,,,,,,,,,
152,False,warning,2,1,6,False,False,False,False,True,1,a,False,False,True,False,False,False,False,False,False,False,False,DT,as,True,False,False,False,False,False,False,False,True,False,False,IN,",",True,False,False,False,False,False,False,False,False,False,False,",",it,False,False,False,False,False,False,False,False,False,True,False,PRP
155,False,sandwiches,4,12,7,False,False,False,False,True,1,fresh,False,True,False,False,False,False,False,False,False,False,False,JJ,for,False,False,False,False,False,False,False,False,True,False,False,IN,and,False,False,False,False,False,False,False,False,True,False,False,CC,more,False,True,False,False,False,False,False,False,False,False,False,JJR
155,True,fresh sandwiches,3,12,8,True,False,False,False,True,2,for,False,False,False,False,False,False,False,False,True,False,False,IN,spot,False,False,False,False,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC,more,False,True,False,False,False,False,False,False,False,False,False,JJR
155,True,coffee,1,5,3,False,False,False,False,True,1,delicious,False,True,False,False,False,False,False,False,False,False,False,JJ,,,,,,,,,,,,,,and,False,False,False,False,False,False,False,False,True,False,False,CC,friendly,False,True,False,False,False,False,False,False,False,False,False,JJ
161,True,breakfast,10,14,3,False,False,False,False,True,1,flavorful,False,True,False,False,False,False,False,False,False,False,False,JJ,and,False,False,False,False,False,False,False,False,True,False,False,CC,dishes,False,False,False,False,False,False,True,False,False,False,False,NNS,around,False,False,False,False,False,False,False,False,True,False,False,IN
161,False,flavorful breakfast,9,14,4,True,False,False,False,True,2,and,False,False,False,False,False,False,False,False,True,False,False,CC,creative,False,True,False,False,False,False,False,False,False,False,False,JJ,dishes,False,False,False,False,False,False,True,False,False,False,False,NNS,around,False,False,False,False,False,False,False,False,True,False,False,IN
161,False,Duck,2,13,10,False,True,True,False,True,1,a,False,False,True,False,False,False,False,False,False,False,False,DT,from,True,False,False,False,False,False,False,False,True,False,False,IN,confit,True,False,False,False,False,False,True,False,False,False,False,NNP,with,False,False,False,False,False,False,False,False,True,False,False,IN
161,False,Confit,3,13,9,False,True,False,False,True,1,duck,True,False,False,True,False,False,True,False,False,False,False,NNP,a,False,False,True,False,False,False,False,False,False,False,False,DT,with,False,False,False,False,False,False,False,False,True,False,False,IN,eggs,False,False,False,True,False,False,True,False,False,False,False,NN
161,True,eggs,5,13,7,False,False,True,False,True,1,with,False,False,False,False,False,False,False,False,True,False,False,IN,confit,True,False,False,False,False,False,True,False,False,False,False,NNP,to,False,False,False,False,False,False,False,False,False,False,False,TO,their,False,False,False,False,False,False,False,False,False,True,False,PRP$
161,False,Breakfast,8,13,4,False,True,False,False,True,1,their,False,False,False,False,False,False,False,False,False,True,False,PRP$,to,False,False,False,False,False,False,False,False,False,False,False,TO,sandwich,True,False,False,True,False,False,True,False,False,False,False,NN,everything,False,False,False,False,False,False,True,False,False,False,False,NN
161,False,Sandwich,9,13,3,False,True,True,False,True,1,breakfast,True,False,False,False,False,True,True,False,False,False,False,NN,their,False,False,False,False,False,False,False,False,False,True,False,PRP$,everything,False,False,False,False,False,False,True,False,False,False,False,NN,is,False,False,False,False,False,False,False,False,False,False,True,VBZ
161,True,Duck Confit,2,13,10,False,True,True,False,True,2,a,False,False,True,False,False,False,False,False,False,False,False,DT,from,True,False,False,False,False,False,False,False,True,False,False,IN,with,False,False,False,False,False,False,False,False,True,False,False,IN,eggs,False,False,False,True,False,False,True,False,False,False,False,NN
161,True,Breakfast Sandwich,8,13,4,False,True,True,False,True,2,their,False,False,False,False,False,False,False,False,False,True,False,PRP$,to,False,False,False,False,False,False,False,False,False,False,False,TO,everything,False,False,False,False,False,False,True,False,False,False,False,NN,is,False,False,False,False,False,False,False,False,False,False,True,VBZ
161,False,spite,1,12,18,False,False,False,False,True,1,in,True,False,False,False,False,False,False,False,True,False,False,IN,,,,,,,,,,,,,,of,False,False,False,False,False,False,False,False,True,False,False,IN,the,False,False,True,False,False,False,False,False,False,False,False,DT
161,False,calories,4,9,15,False,False,False,False,True,1,the,False,False,True,False,False,False,False,False,False,False,False,DT,of,False,False,False,False,False,False,False,False,True,False,False,IN,they,False,False,False,False,False,False,False,False,False,True,False,PRP,must,False,False,False,False,False,False,False,False,False,False,False,MD
161,False,house,19,6,0,False,False,False,True,True,1,the,False,False,True,False,False,False,False,False,False,False,False,DT,have,False,False,False,False,False,False,False,False,False,False,True,VB,,,,,,,,,,,,,,,,,,,,,,,,,,
163,True,breakfast,1,7,5,False,False,False,False,True,1,this,True,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,and,False,False,False,False,False,False,False,False,True,False,False,CC,lunch,False,False,False,False,False,True,True,False,False,False,False,NN
163,True,lunch,3,7,3,False,False,False,False,True,1,and,False,False,False,False,False,False,False,False,True,False,False,CC,breakfast,False,False,False,False,False,True,True,False,False,False,False,NN,cafe,False,False,False,False,False,False,True,False,False,False,False,NN,is,False,False,False,False,False,False,False,False,False,False,True,VBZ
163,False,cafe,4,7,2,False,False,False,False,True,1,lunch,False,False,False,False,False,True,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC,is,False,False,False,False,False,False,False,False,False,False,True,VBZ,,,,,,,,,,,,,
163,False,lunch cafe,3,7,3,False,False,False,False,True,2,and,False,False,False,False,False,False,False,False,True,False,False,CC,breakfast,False,False,False,False,False,True,True,False,False,False,False,NN,is,False,False,False,False,False,False,False,False,False,False,True,VBZ,,,,,,,,,,,,,
163,False,choices,10,3,0,False,False,False,False,True,1,food,False,False,False,False,False,False,True,False,False,False,False,NN,excellent,False,True,False,False,False,False,False,False,False,False,False,JJ,,,,,,,,,,,,,,,,,,,,,,,,,,
163,False,sauces,1,28,26,False,False,False,False,True,1,the,True,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,they,False,False,False,False,False,False,False,False,False,True,False,PRP,use,False,False,False,False,False,False,False,False,False,False,True,VBP
163,True,breakfast,11,28,16,False,False,False,False,True,1,typical,False,True,False,False,False,False,False,False,False,False,False,JJ,your,False,False,False,False,False,False,False,False,False,True,False,PRP$,entrees,False,False,False,False,False,True,True,False,False,False,False,NNS,give,False,False,False,False,False,False,False,False,False,False,True,VBP
163,False,entrees,12,28,15,False,False,False,False,True,1,breakfast,False,False,False,False,False,True,True,False,False,False,False,NN,typical,False,True,False,False,False,False,False,False,False,False,False,JJ,give,False,False,False,False,False,False,False,False,False,False,True,VBP,a,False,False,True,False,False,False,False,False,False,False,False,DT
163,False,depth,15,28,12,False,False,False,False,True,1,a,False,False,True,False,False,False,False,False,False,False,False,DT,give,False,False,False,False,False,False,False,False,False,False,True,VBP,of,False,False,False,False,False,False,False,False,True,False,False,IN,flavor,False,False,False,False,False,False,True,False,False,False,False,NN
163,False,get,22,28,5,False,False,False,False,True,1,t,False,False,False,False,False,False,False,False,False,False,True,VB,n,False,False,False,False,False,False,False,False,False,False,False,RB,at,False,False,False,False,False,False,False,False,True,False,False,IN,your,False,False,False,False,False,False,False,False,False,True,False,PRP$
163,True,breakfast,26,28,1,False,False,False,False,True,1,usual,False,True,False,False,False,False,False,False,False,False,False,JJ,your,False,False,False,False,False,False,False,False,False,True,False,PRP$,cafe,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,
163,False,cafe,27,28,0,False,False,False,False,True,1,breakfast,False,False,False,False,False,True,True,False,False,False,False,NN,usual,False,True,False,False,False,False,False,False,False,False,False,JJ,,,,,,,,,,,,,,,,,,,,,,,,,,
163,False,breakfast entrees,11,28,16,False,False,False,False,True,2,typical,False,True,False,False,False,False,False,False,False,False,False,JJ,your,False,False,False,False,False,False,False,False,False,True,False,PRP$,give,False,False,False,False,False,False,False,False,False,False,True,VBP,a,False,False,True,False,False,False,False,False,False,False,False,DT
163,False,usual breakfast,25,28,2,True,False,False,False,True,2,your,False,False,False,False,False,False,False,False,False,True,False,PRP$,at,False,False,False,False,False,False,False,False,True,False,False,IN,cafe,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,
163,False,breakfast cafe,26,28,1,False,False,False,False,True,2,usual,False,True,False,False,False,False,False,False,False,False,False,JJ,your,False,False,False,False,False,False,False,False,False,True,False,PRP$,,,,,,,,,,,,,,,,,,,,,,,,,,
163,False,usual breakfast cafe,25,28,2,True,False,False,False,True,3,your,False,False,False,False,False,False,False,False,False,True,False,PRP$,at,False,False,False,False,False,False,False,False,True,False,False,IN,,,,,,,,,,,,,,,,,,,,,,,,,,
176,True,brunch,5,9,3,False,False,False,False,True,1,first,False,True,False,False,False,False,False,False,False,False,False,JJ,our,False,False,False,False,False,False,False,False,False,True,False,PRP$,at,False,False,False,False,False,False,False,False,True,False,False,IN,marigold,True,False,False,False,False,False,True,False,False,False,False,NNP
176,False,Marigold,7,9,1,False,True,False,False,True,1,at,False,False,False,False,False,False,False,False,True,False,False,IN,brunch,False,False,False,False,False,True,True,False,False,False,False,NN,kitchen,True,False,False,False,False,False,True,False,False,False,False,NNP,,,,,,,,,,,,,
176,False,treat,3,4,0,False,False,False,False,True,1,tasty,False,True,False,False,False,False,False,False,False,False,False,JJ,a,False,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,,,,,,,,,,,,,
176,False,tasty treat,2,4,1,True,False,False,False,True,2,a,False,False,True,False,False,False,False,False,False,False,False,DT,what,True,False,False,False,False,False,False,False,False,False,False,WP,,,,,,,,,,,,,,,,,,,,,,,,,,
176,False,greens,5,31,25,False,False,False,False,True,1,mixed,False,True,False,False,True,False,False,False,False,False,False,JJ,the,False,False,True,False,False,False,False,False,False,False,False,DT,and,False,False,False,False,False,False,False,False,True,False,False,CC,light,False,True,False,False,False,False,False,False,False,False,False,JJ
176,False,vinaigrette,8,31,22,False,False,False,False,True,1,light,False,True,False,False,False,False,False,False,False,False,False,JJ,and,False,False,False,False,False,False,False,False,True,False,False,CC,that,False,False,False,False,False,False,False,False,False,False,False,WDT,were,False,False,False,False,False,False,False,False,False,False,True,VB
176,False,meals,14,31,16,False,False,False,False,True,1,our,False,False,False,False,False,False,False,False,False,True,False,PRP$,with,False,False,False,False,False,False,False,False,True,False,False,IN,(,True,False,False,False,False,False,False,False,False,False,False,(,this,False,False,True,False,False,False,False,False,False,False,False,DT
176,False,offering,22,31,8,False,False,False,False,True,1,usual,False,True,False,False,False,False,False,False,False,False,False,JJ,a,False,False,True,False,False,False,False,False,False,False,False,DT,at,False,False,False,False,False,False,False,False,True,False,False,IN,most,False,True,False,False,False,False,False,False,False,False,False,JJS
176,False,Wisconsin,25,31,5,False,True,False,False,True,1,most,False,True,False,False,False,False,False,False,False,False,False,JJS,at,False,False,False,False,False,False,False,False,True,False,False,IN,restaurants,False,False,False,False,False,False,True,False,False,False,False,NNS,for,False,False,False,False,False,False,False,False,True,False,False,IN
176,False,restaurants,26,31,4,False,False,False,False,True,1,wisconsin,True,False,False,False,False,False,True,False,False,False,False,NNP,most,False,True,False,False,False,False,False,False,False,False,False,JJS,for,False,False,False,False,False,False,False,False,True,False,False,IN,breakfast,False,False,False,False,False,True,True,False,False,False,False,NN
176,True,breakfast,28,31,2,False,False,False,False,True,1,for,False,False,False,False,False,False,False,False,True,False,False,IN,restaurants,False,False,False,False,False,False,True,False,False,False,False,NNS,brunch,False,False,False,False,False,True,True,False,False,False,False,NN,,,,,,,,,,,,,
176,True,brunch,29,31,1,False,False,False,False,True,1,breakfast,False,False,False,False,False,True,True,False,False,False,False,NN,for,False,False,False,False,False,False,False,False,True,False,False,IN,),True,False,False,False,False,False,False,False,False,False,False,),,,,,,,,,,,,,
176,True,mixed greens,4,31,26,True,False,False,True,True,2,the,False,False,True,False,False,False,False,False,False,False,False,DT,enjoyed,False,True,False,False,False,False,False,False,False,False,False,VBD,and,False,False,False,False,False,False,False,False,True,False,False,CC,light,False,True,False,False,False,False,False,False,False,False,False,JJ
176,True,light vinaigrette,7,31,23,True,False,False,False,True,2,and,False,False,False,False,False,False,False,False,True,False,False,CC,greens,False,False,False,False,False,False,True,False,False,False,False,NN,that,False,False,False,False,False,False,False,False,False,False,False,WDT,were,False,False,False,False,False,False,False,False,False,False,True,VB
176,False,usual offering,21,31,9,True,False,False,False,True,2,a,False,False,True,False,False,False,False,False,False,False,False,DT,t,False,False,False,False,False,False,False,False,True,False,False,IN,at,False,False,False,False,False,False,False,False,True,False,False,IN,most,False,True,False,False,False,False,False,False,False,False,False,JJS
176,False,Wisconsin restaurants,25,31,5,False,True,False,False,True,2,most,False,True,False,False,False,False,False,False,False,False,False,JJS,at,False,False,False,False,False,False,False,False,True,False,False,IN,for,False,False,False,False,False,False,False,False,True,False,False,IN,breakfast,False,False,False,False,False,True,True,False,False,False,False,NN
176,False,breakfast brunch,28,31,2,False,False,False,False,True,2,for,False,False,False,False,False,False,False,False,True,False,False,IN,restaurants,False,False,False,False,False,False,True,False,False,False,False,NNS,),True,False,False,False,False,False,False,False,False,False,False,),,,,,,,,,,,,,
176,True,omelettes,5,9,3,False,False,True,False,True,1,had,False,False,False,False,False,False,False,False,False,False,True,VB,i,True,False,False,False,False,False,False,False,False,True,False,PRP,i,True,False,False,False,False,False,False,False,False,True,False,PRP,had,False,False,False,False,False,False,False,False,False,False,True,VB
176,True,omelettes,8,9,0,False,False,True,False,True,1,had,False,False,False,False,False,False,False,False,False,False,True,VB,i,True,False,False,False,False,False,False,False,False,True,False,PRP,,,,,,,,,,,,,,,,,,,,,,,,,,
177,True,breakfast,4,17,12,False,False,False,False,True,1,late,False,True,False,False,False,False,False,False,False,False,False,JJ,a,False,False,True,False,False,False,False,False,False,False,False,DT,is,False,False,False,False,False,False,False,False,False,False,True,VBZ,sometimes,False,False,False,False,False,False,False,False,False,False,False,RB
177,False,late breakfast,3,17,13,True,False,False,False,True,2,a,False,False,True,False,False,False,False,False,False,False,False,DT,for,False,False,False,False,False,False,False,False,True,False,False,IN,is,False,False,False,False,False,False,False,False,False,False,True,VBZ,sometimes,False,False,False,False,False,False,False,False,False,False,False,RB
177,False,selection,9,16,6,False,False,False,False,True,1,wonderful,False,True,False,False,False,False,False,False,False,False,False,JJ,the,False,False,True,False,False,False,False,False,False,False,False,DT,of,False,False,False,False,False,False,False,False,True,False,False,IN,breakfast,False,False,False,False,False,True,True,False,False,False,False,NN
177,True,breakfast,11,16,4,False,False,False,False,True,1,of,False,False,False,False,False,False,False,False,True,False,False,IN,selection,False,False,False,False,False,False,True,False,False,False,False,NN,items,False,False,False,False,False,False,True,False,False,False,False,NNS,served,False,True,False,False,False,False,False,False,False,False,False,VBD
177,False,granola,3,12,8,False,False,False,False,True,1,the,False,False,True,False,False,False,False,False,False,False,False,DT,had,False,False,False,False,False,False,False,False,False,False,True,VB,pancakes,False,False,False,True,False,False,True,False,False,False,False,NN,with,False,False,False,False,False,False,False,False,True,False,False,IN
177,False,pancakes,4,12,7,False,False,True,False,True,1,granola,False,False,False,False,False,False,True,False,False,False,False,NN,the,False,False,True,False,False,False,False,False,False,False,False,DT,with,False,False,False,False,False,False,False,False,True,False,False,IN,fresh,False,True,False,False,False,False,False,False,False,False,False,JJ
177,True,berries,7,12,4,False,False,False,False,True,1,fresh,False,True,False,False,False,False,False,False,False,False,False,JJ,with,False,False,False,False,False,False,False,False,True,False,False,IN,and,False,False,False,False,False,False,False,False,True,False,False,CC,a,False,False,True,False,False,False,False,False,False,False,False,DT
177,False,syrup,11,12,0,False,False,False,False,True,1,special,False,True,False,False,True,False,False,False,False,False,False,JJ,a,False,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,,,,,,,,,,,,,
177,True,granola pancakes,3,12,8,False,False,True,False,True,2,the,False,False,True,False,False,False,False,False,False,False,False,DT,had,False,False,False,False,False,False,False,False,False,False,True,VB,with,False,False,False,False,False,False,False,False,True,False,False,IN,fresh,False,True,False,False,False,False,False,False,False,False,False,JJ
177,False,fresh berries,6,12,5,True,False,False,False,True,2,with,False,False,False,False,False,False,False,False,True,False,False,IN,pancakes,False,False,False,True,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC,a,False,False,True,False,False,False,False,False,False,False,False,DT
177,True,special syrup,10,12,1,True,False,False,True,True,2,a,False,False,True,False,False,False,False,False,False,False,False,DT,and,False,False,False,False,False,False,False,False,True,False,False,CC,,,,,,,,,,,,,,,,,,,,,,,,,,
178,False,Went,0,14,13,False,True,False,False,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,there,False,False,False,False,False,False,False,False,False,False,False,EX,for,False,False,False,False,False,False,False,False,True,False,False,IN
178,False,ANY,13,17,3,False,True,False,False,True,1,for,False,False,False,False,False,False,False,False,True,False,False,IN,ask,False,False,False,False,False,False,False,False,False,False,True,VB,variance,False,False,False,False,False,False,True,False,False,False,False,NN,at,False,False,False,False,False,False,False,False,True,False,False,IN
178,False,variance,14,17,2,False,False,False,False,True,1,any,True,False,False,False,False,False,True,False,False,False,False,NNP,for,False,False,False,False,False,False,False,False,True,False,False,IN,at,False,False,False,False,False,False,False,False,True,False,False,IN,,,,,,,,,,,,,
178,False,ANY variance,13,17,3,False,True,False,False,True,2,for,False,False,False,False,False,False,False,False,True,False,False,IN,ask,False,False,False,False,False,False,False,False,False,False,True,VB,at,False,False,False,False,False,False,False,False,True,False,False,IN,,,,,,,,,,,,,
178,True,ham,3,13,9,False,False,True,False,True,1,a,False,False,True,False,False,False,False,False,False,False,False,DT,wanted,False,True,False,False,False,False,False,False,False,False,False,VBD,and,False,False,False,False,False,False,False,False,True,False,False,CC,cheese,False,False,False,True,False,False,True,False,False,False,False,NN
178,False,cheese,5,13,7,False,False,True,False,True,1,and,False,False,False,False,False,False,False,False,True,False,False,CC,ham,False,False,False,True,False,False,True,False,False,False,False,NN,omlette,False,False,False,False,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC
178,False,omlette,6,13,6,False,False,False,False,True,1,cheese,False,False,False,True,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC,and,False,False,False,False,False,False,False,False,True,False,False,CC,they,False,False,False,False,False,False,False,False,False,True,False,PRP
178,True,cheese omlette,5,13,7,False,False,True,False,True,2,and,False,False,False,False,False,False,False,False,True,False,False,CC,ham,False,False,False,True,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC,they,False,False,False,False,False,False,False,False,False,True,False,PRP
178,True,omlette,2,3,0,False,False,False,False,True,1,an,False,False,True,False,False,False,False,False,False,False,False,DT,order,True,False,False,False,False,False,False,False,False,False,True,VB,,,,,,,,,,,,,,,,,,,,,,,,,,
180,False,weekday,6,1,9,False,False,False,False,True,1,a,False,False,True,False,False,False,False,False,False,False,False,DT,on,False,False,False,False,False,False,False,False,True,False,False,IN,",",True,False,False,False,False,False,False,False,False,False,False,",",and,False,False,False,False,False,False,False,False,True,False,False,CC
180,False,issues,1,5,3,False,False,False,False,True,1,no,True,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,finding,False,False,False,False,False,False,False,False,False,False,True,VBG,a,False,False,True,False,False,False,False,False,False,False,False,DT
180,True,eggs,3,7,11,False,False,True,False,True,1,two,False,False,False,False,False,False,False,True,False,False,False,CD,the,False,False,True,False,False,False,False,False,False,False,False,DT,(,True,False,False,False,False,False,False,False,False,False,False,(,subbed,False,True,False,False,False,False,False,False,False,False,False,JJ
180,True,bacon,9,1,5,False,False,True,False,True,1,with,False,False,False,False,False,False,False,False,True,False,False,IN,),True,False,False,False,False,False,False,False,False,False,False,),",",True,False,False,False,False,False,False,False,False,False,False,",",the,False,False,True,False,False,False,False,False,False,False,False,DT
180,False,marigold,12,2,2,False,False,False,False,True,1,the,False,False,True,False,False,False,False,False,False,False,False,DT,",",True,False,False,False,False,False,False,False,False,False,False,",",potatoes,False,False,False,True,False,False,True,False,False,False,False,NNS,,,,,,,,,,,,,
180,False,potatoes,13,1,1,False,False,True,False,True,1,marigold,False,False,False,False,False,False,True,False,False,False,False,NN,the,False,False,True,False,False,False,False,False,False,False,False,DT,",",True,False,False,False,False,False,False,False,False,False,False,",",,,,,,,,,,,,,
180,True,marigold potatoes,12,2,2,False,False,True,False,True,2,the,False,False,True,False,False,False,False,False,False,False,False,DT,",",True,False,False,False,False,False,False,False,False,False,False,",",",",True,False,False,False,False,False,False,False,False,False,False,",",,,,,,,,,,,,,
182,True,chilaquiles,5,1,10,False,False,False,False,True,1,the,False,False,True,False,False,False,False,False,False,False,False,DT,in,False,False,False,False,False,False,False,False,True,False,False,IN,",",True,False,False,False,False,False,False,False,False,False,False,",",sorta,False,False,False,False,False,False,False,False,False,False,True,VBP
182,False,Mexico,15,9,0,False,True,False,False,True,1,of,False,False,False,False,False,False,False,False,True,False,False,IN,out,False,False,False,False,False,False,False,False,True,False,False,IN,,,,,,,,,,,,,,,,,,,,,,,,,,
182,False,pricy,2,12,9,False,False,False,False,True,1,little,False,True,False,False,False,False,False,False,False,False,False,JJ,a,True,False,True,False,False,False,False,False,False,False,False,DT,though,False,False,False,False,False,False,False,False,True,False,False,IN,and,False,False,False,False,False,False,False,False,True,False,False,CC
182,True,avocado,8,12,3,False,False,False,False,True,1,the,False,False,True,False,False,False,False,False,False,False,False,DT,forgot,False,True,False,False,False,False,False,False,False,False,False,VBD,i,True,False,False,False,False,False,False,False,False,True,False,PRP,paid,False,True,False,False,False,False,False,False,False,False,False,VBD
182,False,view,1,18,16,False,False,False,False,True,1,great,True,False,False,False,False,False,True,False,False,False,False,NNP,,,,,,,,,,,,,,of,False,False,False,False,False,False,False,False,True,False,False,IN,the,False,False,True,False,False,False,False,False,False,False,False,DT
182,False,lake,4,18,13,False,False,False,False,True,1,the,False,False,True,False,False,False,False,False,False,False,False,DT,of,False,False,False,False,False,False,False,False,True,False,False,IN,down,False,False,False,False,False,False,False,False,False,False,False,RP,the,False,False,True,False,False,False,False,False,False,False,False,DT
182,False,M,17,18,0,False,True,False,False,True,1,morning,False,False,False,False,False,False,True,False,False,False,False,NN,the,False,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,,,,,,,,,,,,,
191,False,blueberry,4,10,5,False,False,False,False,True,1,awesome,False,True,False,False,False,False,False,False,False,False,False,JJ,most,False,False,False,False,False,False,False,False,False,False,False,RBS,pancakes,False,False,False,True,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC
191,False,pancakes,5,10,4,False,False,True,False,True,1,blueberry,False,False,False,False,False,False,True,False,False,False,False,NN,awesome,False,True,False,False,False,False,False,False,False,False,False,JJ,and,False,False,False,False,False,False,False,False,True,False,False,CC,orange,False,False,False,False,True,False,True,False,False,False,False,NN
191,False,orange,7,10,2,False,False,False,True,True,1,and,False,False,False,False,False,False,False,False,True,False,False,CC,pancakes,False,False,False,True,False,False,True,False,False,False,False,NN,butter,False,False,False,True,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,
191,False,butter,8,10,1,False,False,True,False,True,1,orange,False,False,False,False,True,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC,!,True,False,False,False,False,False,False,False,False,False,False,.,,,,,,,,,,,,,
191,True,blueberry pancakes,4,10,5,False,False,True,False,True,2,awesome,False,True,False,False,False,False,False,False,False,False,False,JJ,most,False,False,False,False,False,False,False,False,False,False,False,RBS,and,False,False,False,False,False,False,False,False,True,False,False,CC,orange,False,False,False,False,True,False,True,False,False,False,False,NN
191,True,orange butter,7,10,2,False,False,True,True,True,2,and,False,False,False,False,False,False,False,False,True,False,False,CC,pancakes,False,False,False,True,False,False,True,False,False,False,False,NN,!,True,False,False,False,False,False,False,False,False,False,False,.,,,,,,,,,,,,,
194,False,wedding,7,21,13,False,False,False,False,True,1,a,False,False,True,False,False,False,False,False,False,False,False,DT,for,False,False,False,False,False,False,False,False,True,False,False,IN,and,False,False,False,False,False,False,False,False,True,False,False,CC,did,False,True,False,False,False,False,False,False,False,False,False,VBD
194,True,breakfast,20,21,0,False,False,False,False,True,1,for,False,False,False,False,False,False,False,False,True,False,False,IN,restaurant,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,,,,,,,,,,,,,,
194,False,online,2,12,16,False,False,False,False,True,1,searching,False,False,False,False,False,False,False,False,False,False,True,VBG,after,True,False,False,False,False,False,False,False,True,False,False,IN,in,False,False,False,False,False,False,False,False,True,False,False,IN,the,False,False,True,False,False,False,False,False,False,False,False,DT
194,False,area,6,8,12,False,False,False,False,True,1,capitol,False,True,False,False,False,False,False,False,False,False,False,JJ,the,False,False,True,False,False,False,False,False,False,False,False,DT,and,False,False,False,False,False,False,False,False,True,False,False,CC,confirming,False,False,False,False,False,False,False,False,False,False,True,VBG
