_id,ltable_id,rtable_id,ltable_name,ltable_address,ltable_city,ltable_zipcode,ltable_phone,rtable_name,rtable_address,rtable_city,rtable_zipcode,rtable_phone,labe
67751,a967,b3001,MidiCi The Neapolitan Pizza Company,14612 Ventura Blvd,Sherman Oaks,91403,8187882178,The Sherman,14633 Ventura Blvd,Los Angeles,91403,,0
67790,a426,b70,RockSugar Southeast Asian Kitchen,10250 Santa Monica Blvd,Los Angeles,90067,3105529988,RockSugar Pan Asian Kitchen,10250 Santa Monica Blvd,Los Angeles,90067,3105529988,1
67802,a595,b43,Craft,10100 Constellation Blvd,Los Angeles,90067,3102794180,Craft Los Angeles,10100 Constellation Blvd,Los Angeles,90067,3102794180,1
67818,a1146,b339,Hinoki & The Bird,10 W Century Dr,Los Angeles,90067,3105521200,Hinoki & the Bird,10 W Century Dr,Los Angeles,90067,3105521200,1
67858,a1190,b638,Toscanova,10250 Santa Monica Blvd,Los Angeles,90067,3105510499,Toscanova,10250 Santa Monica Blvd Ste 192,Los Angeles,90067,3105510499,0
67868,a1191,b70,Ajisen Ramen,10250 Santa Monica Blvd,Los Angeles,90067,3105561188,RockSugar Pan Asian Kitchen,10250 Santa Monica Blvd,Los Angeles,90067,3105529988,0
67922,a1196,b339,Massis Kabob - The Original Kabobery,Westfield Century City Mall,Los Angeles,90067,3105564400,Hinoki & the Bird,10 W Century Dr,Los Angeles,90067,3105521200,0
68186,a1229,b1685,Century City Mall Food Court,10250 Santa Monica Blvd,Los Angeles,90067,3102773898,BREADBAR Century City,10250 Santa Monica Blvd,Los Angeles,90067,3102773770,0
68332,a459,b707,SUGARFISH by sushi nozawa,11640 San Vicente Blvd,Los Angeles,90049,3108204477,Sugarfish by Sushi Nozawa,11640 San Vicente Blvd,Los Angeles,90049,3108204477,1
68661,a2151,b1633,Belwood Bakery Cafe,11625 Barrington Ct,Los Angeles,90049,3104716855,The Brentwood,148 S Barrington Ave,Los Angeles,90049,3104763511,0
68663,a2151,b1726,Belwood Bakery Cafe,11625 Barrington Ct,Los Angeles,90049,3104716855,Cafe Brentwood,150 S Barrington Ave,Los Angeles,90049,3104720766,0
68864,a505,b839,HomeState,4624 Hollywood Blvd,Los Angeles,90027,3239061122,HomeState - A Texas Kitchen,4624 Hollywood Blvd,Los Angeles,90027,3239061122,1
68976,a511,b1699,Alcove Café & Bakery,1929 Hillhurst Ave,Los Angeles,90027,3236440100,Mustard Seed Cafe,1948 Hillhurst Ave,Los Angeles,90027,3236600670,0
69041,a513,b1206,Home Restaurant - Los Feliz,1760 Hillhurst Ave,Los Angeles,90027,3236690211,Puran's,2064 Hillhurst Ave,Los Angeles,90027,3236671357,0
69370,a518,b1267,Ruen Pair,5257 Hollywood Blvd,Los Angeles,90027,3234660153,Ruen Pair,5257 Hollywood Blvd,Los Angeles,90027,3234660153,1
69423,a519,b326,Little Dom's,2128 Hillhurst Ave,Los Angeles,90027,3236610055,Little Dom's,2128 Hillhurst Ave,Los Angeles,90027,3236610055,1
69676,a522,b513,Pa Ord Noodle,5301 Sunset Blvd,Los Angeles,90027,3234613945,Pa Ord Noodles,5301 W Sunset Blvd,Los Angeles,90027,,1
69759,a523,b579,Thai Patio,5273 Hollywood Blvd,Los Angeles,90027,3234663894,Thai Patio,5273 Hollywood Blvd,Los Angeles,90027,3234663894,1
69784,a523,b1308,Thai Patio,5273 Hollywood Blvd,Los Angeles,90027,3234663894,Hollywood Thai Restaurant,5241 Hollywood Blvd,Los Angeles,90027,3234670926,0
69835,a524,b432,Palermo Italian Restaurant,1858 N Vermont Ave,Los Angeles,90027,3236631430,Palermo Ristorante Italiano,1858 N Vermont Ave,Los Angeles,90027,3236631430,1
69836,a524,b458,Palermo Italian Restaurant,1858 N Vermont Ave,Los Angeles,90027,3236631430,Il Capriccio on Vermont,1757 N Vermont Ave,Los Angeles,90027,3236625900,0
69924,a525,b589,Rockwell Table & Stage,1714 N Vermont Ave,Los Angeles,90027,3236691550,The Dresden Room,1760 N Vermont Ave,Los Angeles,90027,3236654294,0
69941,a525,b1172,Rockwell Table & Stage,1714 N Vermont Ave,Los Angeles,90027,3236691550,Rockwell Table & Stage,1714 N Vermont Ave,Los Angeles,90027,3236691550,1
69985,a525,b2788,Rockwell Table & Stage,1714 N Vermont Ave,Los Angeles,90027,3236691550,Pattaya Thai Restaurant,1727 N Vermont Ave Ste 105,Los Angeles,90027,3236660880,0
70380,a532,b2140,Tomato Pie Pizza Joint,2457 Hyperion Ave,Silver Lake,90027,3236616474,Speranza,2547 Hyperion Ave,Los Angeles,90027,3236441918,0
70607,a537,b1482,Sapp Coffee Shop,5183 Hollywood Blvd,Los Angeles,90027,3236651035,Sapp Coffee Shop,5183 Hollywood Blvd,Los Angeles,90027,3236651035,1
70656,a538,b458,Il Capriccio on Vermont,1757 N Vermont Ave,Los Angeles,90027,3236625900,Il Capriccio on Vermont,1757 N Vermont Ave,Los Angeles,90027,3236625900,1
70733,a540,b178,The Dresden Restaurant,1760 N Vermont Ave,Los Angeles,90027,3236654294,Home Restaurant,1760 Hillhurst Ave,Los Angeles,90027,3236690211,0
70802,a540,b2697,The Dresden Restaurant,1760 N Vermont Ave,Los Angeles,90027,3236654294,Aura Thai Hollywood,1415 N Vermont Ave,Los Angeles,90027,3239069914,0
71619,a2051,b2609,El Pollo Loco,5319-51 Sunset Blvd,Los Angeles,90027,3236607900,El Chavo,4441 W Sunset Blvd,Los Angeles,90027,3236640871,0
71794,a2059,b2989,Tamales by Carlos & Mary,5420 Sunset Blvd,Los Angeles,90027,,Dave's BBQ & Grill,5185 W Sunset Blvd,Los Angeles,90027,3239282448,0
71884,a474,b983,Red Lion Tavern,2366 Glendale Blvd,Los Angeles,90039,3236625337,Red Lion Tavern,2366 Glendale Blvd,Los Angeles,90039,3236625337,1
71896,a474,b2370,Red Lion Tavern,2366 Glendale Blvd,Los Angeles,90039,3236625337,Modern Eats,2590 Glendale Blvd,Los Angeles,90039,3236651008,0
72018,a526,b3108,Tam O'Shanter,2980 Los Feliz Blvd,Los Angeles,90039,3236640228,Sizzler,2920 Los Feliz Blvd,Los Angeles,90039,3236601559,0
72021,a531,b308,The Griffin,3000 Los Feliz Blvd,Los Angeles,90039,3236440444,The Morrison,3179 Los Feliz Blvd,Los Angeles,90039,3236671839,0
72202,a1762,b1989,Viet Noodle Bar Atwater,3133 Glendale Blvd,Los Angeles,90039,3239061575,Viet Noodle Bar,3133 1/2 Glendale Blvd,Los Angeles,90039,3239061575,1
72330,a623,b3019,Harajuku Crepe,9405 S Santa Monica Blvd,Beverly Hills,90210,3102853946,Crustacean,9646 Santa Monica Blvd,Beverly Hills,90210,3102058990,0
72332,a628,b460,Il Pastaio,400 N Canon Dr,Beverly Hills,90210,3102055444,Il Pastaio,400 N Canon Dr,Beverly Hills,90210,3102055444,1
72563,a2127,b1048,Panini Kabob Grill,9601 Santa Monica Blvd,Beverly Hills,90210,3102478300,Panini Kabob Grill,9601 Santa Monica Blvd,Beverly Hills,90210,3102478300,1
72700,a2141,b1597,The Cheesecake Factory,364 N Beverly Dr,Beverly Hills,90210,3102787270,The Cheese Store of Beverly Hills,419 N Beverly Dr,Beverly Hills,90210,3102782855,0
72746,a2149,b1739,M Cafe Beverly Hills,9433 Brighton Way,Beverly Hills,90210,3108588459,Villa Blanca,9601 Brighton Way,Beverly Hills,90210,3108597600,0
72871,a1174,b57,Cafe Buna,3105 Washington Blvd,Marina del Rey,90292,3108232430,26 Beach Cafe,3100 Washington Blvd,Los Angeles,90292,3108237526,0
72873,a1174,b229,Cafe Buna,3105 Washington Blvd,Marina del Rey,90292,3108232430,Hinano Cafe,15 Washington Blvd,Los Angeles,90292,3108223902,0
72876,a1174,b390,Cafe Buna,3105 Washington Blvd,Marina del Rey,90292,3108232430,Terrace Cafe,7 Washington Blvd,Los Angeles,90292,3105781530,0
72973,a1531,b229,Hinano Café,15 Washington Blvd,Venice,90292,3108223902,Hinano Cafe,15 Washington Blvd,Los Angeles,90292,3108223902,1
73041,a660,b265,Figueroa Philly,3850 S Figueroa St,Los Angeles,90037,2137489073,Figueroa Philly Cheese Steak,3844 S Figueroa St,Los Angeles,90037,2137489073,1
73178,a863,b809,Roscoe's House of Chicken & Waffles,106 W Manchester Ave,Los Angeles,90003,3237526211,Roscoe's House of Chicken & Waffles,106 W Manchester Ave Ste F,Los Angeles,90003,3237526211,1
73267,a1741,b1728,BJ's Restaurant & Brewhouse,101 N. Brand Blvd.,Glendale,91203,8188440160,BJ's Restaurant & Brewhouse,101 N Brand Blvd,Glendale,91203,8188440160,1
73300,a1748,b2543,Fish Time,310 N Brand Blvd,Glendale,91203,8186377820,Fish Time,310 N Brand Blvd,Glendale,91203,8186377820,1
73408,a1757,b276,Poké Cafe,120 N Brand Blvd,Glendale,91203,8182470707,Carousel Restaurant,304 N Brand Blvd,Glendale,91203,8182467775,0
73445,a1759,b2094,Tavern On Brand,208 N Brand Blvd,Glendale,91203,8182911926,Panera Bread,300 N Brand Blvd,Glendale,91203,8182650700,0
73602,a1789,b2856,Crab Avenue,900 N Central Ave,Glendale,91203,8182445898,Crab Avenue,900 N Central Ave,Glendale,91203,8182445898,1
73688,a1795,b1362,Phoenicia Restaurant,343 N Central Ave,Glendale,91203,8189567800,Phoenicia Restaurant,343 N Central Ave,Glendale,91203,,1
73755,a713,b571,Spitz - Eagle Rock,2506 Colorado Blvd,Los Angeles,90041,3232575600,Cindy's Eagle Rock,1500 Colorado Blvd,Los Angeles,90041,3232577375,0
73765,a713,b1922,Spitz - Eagle Rock,2506 Colorado Blvd,Los Angeles,90041,3232575600,Spitz,2506 Colorado Blvd,Los Angeles,90041,3232575600,1
73769,a713,b2625,Spitz - Eagle Rock,2506 Colorado Blvd,Los Angeles,90041,3232575600,EagleRock Green Dragon,1735 Colorado Blvd,Los Angeles,90041,3232558889,0
73878,a754,b954,Four Cafe,2122 Colorado Blvd,Los Angeles,90041,3235501988,Four Cafe,2122 Colorado Blvd,Los Angeles,90041,3235501988,1
74069,a767,b2625,Eagle Rock Italian Bakery & Deli,1726 Colorado Blvd,Los Angeles,90041,3232558224,EagleRock Green Dragon,1735 Colorado Blvd,Los Angeles,90041,3232558889,0
74126,a772,b1961,Leo's Tacos,4300 Eagle Rock Blvd,Los Angeles,90041,,Leos tacos,4318 Eagle Rock Blvd,Los Angeles,90041,,1
74251,a786,b2966,Armon's Restaurant,5056 Eagle Rock Blvd,Los Angeles,90041,3234781440,Armon's Restaurant,5056 Eagle Rock Blvd,Los Angeles,90041,3234781440,1
74332,a704,b34,Raffi's Place,211 E Broadway,Glendale,91205,8182407411,Raffi's Place Restaurant,211 E Broadway,Glendale,91205,8182407411,1
74412,a1164,b1046,Mario's Italian Deli & Market,740 E Broadway,Glendale,91205,8182424114,Marios Italian Market,740 E Broadway,Glendale,91205,8182424114,1
74564,a1787,b851,Scarantino's Italian Inn,1524 E Colorado St,Glendale,91205,8182479777,Scarantino's Italian Inn,1524 E Colorado St,Glendale,91205,8182479777,1
74610,a709,b1690,Katsuya Glendale,702 Americana Way,Glendale,91210,8182445900,Katsuya - Glendale - SBE,702 Americana Way,Glendale,91210,8182445900,1
74616,a710,b119,The Cheesecake Factory,511 Americana Way,Glendale,91210,8185507505,The Cheesecake Factory,511 Americana Way,Glendale,91210,8185507505,1
74636,a1772,b119,The Tsujita,769 Americana Way,Glendale,91210,8185533822,The Cheesecake Factory,511 Americana Way,Glendale,91210,8185507505,0
74663,a1784,b2835,Le Pain Quotidien,730 Americana Way,Glendale,91210,8188395230,Le Pain Quotidien,730 Americana Way,Glendale,91210,8188395230,1
74774,a1744,b551,Bourbon Steak,237 S Brand Blvd,Glendale,91204,8188394130,Bourbon Steak,237 S Brand Blvd,Glendale,91204,8188394130,1
74910,a749,b901,Maximiliano,5930 York Blvd,Los Angeles,90042,3237396125,Maximiliano,5930 York Blvd,Los Angeles,90042,3237396125,1
75001,a775,b2177,The Hermosillo,5125 York Blvd,Los Angeles,90042,3237396459,Hermosillo,5125 York Blvd,Los Angeles,90042,3237396459,1
75083,a788,b1869,Folliero's Italian Food and Pizza,5566 N Figueroa St,Los Angeles,90042,3232540505,Folliero's Italian Food and Pizza,5566 N Figueroa St,Los Angeles,90042,3232540505,1
75323,a806,b2107,Cafe Birdie,5631 N Figueroa St,Los Angeles,90042,3237396928,Cafe Birdie,5631 N Figueroa St,Los Angeles,90042,3237396928,1
75466,a973,b2865,El Pelon Tacos,52 Ave York Blvd,Los Angeles,90042,,El Huarache Azteca,5225 York Blvd,Los Angeles,90042,3234789572,0
75511,a758,b665,Skaf's Lebanese Cuisine,367 N Chevy Chase Dr,Glendale,91206,8185515540,Skaf's Lebanese Cuisine,367 N Chevy Chase Dr,Glendale,91206,8185515540,1
75590,a1750,b1275,Fish King,722 N Glendale Ave,Glendale,91206,8182440804,Fish King,722 N Glendale Ave,Glendale,91206,8182442161,1
75688,a824,b1088,Bayou Grille,1400 N La Brea Ave,Inglewood,90302,3106730824,Fiesta Martin Mexican Grill,1330 N La Brea Ave,Inglewood,90302,3106721330,0
75706,a850,b1088,Fiesta Martin Tacos,1314 N La Brea Ave,Inglewood,90302,3106721314,Fiesta Martin Mexican Grill,1330 N La Brea Ave,Inglewood,90302,3106721330,0
75737,a900,b1061,Roscoe's House of Chicken & Waffles,621 W Manchester Blvd,Inglewood,90301,3109814141,Roscoes House of Chicken & Waffles,621 W Manchester Blvd,Inglewood,90301,3109814141,1
75740,a907,b2524,Stuff I Eat,114 N Market St,Inglewood,90301,3106710115,Stuff I Eat,114 N Market St,Inglewood,90301,3106710115,1
75789,a962,b388,CiCi's Cafe,18912 Ventura Blvd,Tarzana,91356,8188816704,Cici's Cafe,18912 Ventura Blvd,Los Angeles,91356,8188816704,1
75955,a971,b2869,EAT,11108 Magnolia Blvd,North Hollywood,91601,8187604787,The Fat Dog,11050 Magnolia Blvd,Los Angeles,91601,,0
76002,a1810,b780,Pitfire Artisan Pizza,5211 Lankershim Blvd,North Hollywood,91601,8189802949,Pitfire Artisan Pizza,5211 Lankershim Blvd,Los Angeles,91601,8189802949,1
76050,a1821,b1534,Vicious Dogs,5231 Lankershim Blvd,North Hollywood,91601,8189853647,Vicious Dogs,5231 Lankershim Blvd,Los Angeles,91601,8189853647,1
76088,a1831,b1109,Hayat's Kitchen,11009 Burbank Blvd,North Hollywood,91601,8187614656,Hayat's Kitchen,11009 Burbank Blvd,Los Angeles,91601,8187614656,1
76152,a1870,b1136,The Eclectic,5156 Lankershim Blvd,North Hollywood,91601,8187602233,Eclectic Wine Bar & Grille,5156 Lankershim Blvd,Los Angeles,91601,8187602233,1
76186,a1874,b2869,The Bar-B-Que Bar,10863 Magnolia Blvd,North Hollywood,91601,8187540030,The Fat Dog,11050 Magnolia Blvd,Los Angeles,91601,,0
76340,a1377,b928,Urban Plates,12746-3 W Jefferson Blvd,Playa Vista,90094,4242567274,Urban Plates,12746 W Jefferson Blvd,Los Angeles,90094,4242567274,1
76356,a2401,b2426,ROC Playa Vista,12775 Millennium Dr,Los Angeles,90094,4248354777,R.O.C. Kitchen,12775 Millennium Drive,Los Angeles,90094,4248354777,1
76359,a2404,b1228,Sweet Fish Sushi Bar,13020 Pacific Promenade,Playa Vista,90094,4242282298,Sweet Fish Sushi Bar,13020 Pacific Promenade,Los Angeles,90094,4242282298,1
76384,a2413,b1816,Gulp,13020 Pacific Promenade,Los Angeles,90094,3104963966,Gulp Restaurant and Brew Pub,13020 Pacific Promenade,Los Angeles,90094,3104963966,1
76560,a1644,b184,Slater's 50/50 - Pasadena,61 N Raymond Ave,Pasadena,91103,6267659700,Slater's 50/50,61 N Raymond Ave,Pasadena,91103,6267659700,1
76657,a1672,b56,Russell's,30 N Fair Oaks Ave,Pasadena,91103,6265781404,Russell's,30 N Fair Oaks Ave,Pasadena,91103,6265781404,1
76771,a1690,b1480,Meat District,69 N Raymond Ave,Pasadena,91103,6267659902,Vertical Wine Bistro,70 N Raymond Ave,Pasadena,91103,6267953999,0
76841,a1727,b857,Ramen Tatsunoya,16 N Fair Oaks Ave,Pasadena,91103,6264321768,Ramen Tatsunoya,16 N Fair Oaks Ave,Pasadena,91103,6264321768,1
77679,a1675,b918,Umami Burger - Pasadena,49 E Colorado Blvd,Pasadena,91105,6267998626,Umami Burger,49 E Colorado Blvd,Pasadena,91105,6267998626,1
78154,a1721,b2580,IX Tapa Cantina,119 E Colorado Blvd,Pasadena,91105,6263041000,Bar Celona,46 E Colorado Blvd,Pasadena,91105,6264051000,0
78501,a1735,b30,Parkway Grill,510 S Arroyo Pkwy,Pasadena,91105,6267951001,Parkway Grill,510 S Arroyo Pkwy,Pasadena,91105,6267951001,1
78580,a1647,b1721,Urth Caffe,594 E Colorado Blvd,Pasadena,91101,6268444644,Yahaira's Cafe,698 E Colorado Blvd,Pasadena,91101,6268443254,0
78595,a1651,b251,Yard House,330 East Colorado Blvd,Pasadena,91101,6265779273,Yard House,300 E Colorado Blvd,Pasadena,91101,6265779273,1
78635,a1654,b441,Ruth's Chris Steak House,369 E Colorado Blvd,Pasadena,91101,6265838122,Ruth's Chris Steak House,369 E Colorado Blvd,Pasadena,91101,6265838122,1
78689,a1655,b1592,Lemonade,146 S Lake Ave,Pasadena,91101,6263047700,Lemonade,146 S Lake Ave,Pasadena,91101,6263047700,1
78753,a1659,b844,Tender Greens,621 E Colorado Blvd,Pasadena,91101,6264051511,Tender Greens,621 E Colorado Blvd,Pasadena,91101,6264051511,1
78890,a1670,b208,Green Street Restaurant,146 S Shopper's Ln,Pasadena,91101,6265777170,Green Street Restaurant,146 Shoppers Ln,Pasadena,91101,6265777170,1
78943,a1676,b1290,The Counter Pasadena,140 Shoppers Ln,Pasadena,91101,6264401008,The Counter,140 Shoppers Ln,Pasadena,91101,6264401008,1
79312,a1705,b1204,The Hat,491 N Lake Ave,Pasadena,91101,6264491844,The Hat,491 N Lake Ave,Pasadena,91101,6264491844,1
79404,a1711,b2910,Porto Alegre Churrascaria,300 E Colorado Blvd,Pasadena,91101,6267440555,Porto Alegre,260 E Colorado Blvd,Pasadena,91101,6267440555,1
79590,a1724,b2971,Tokyo Wako Restaurant,330 E Colorado Blvd,Pasadena,91101,6264400670,Tokyo Wako,330 E Colorado Blvd # 239,Pasadena,91101,6264400670,1
79592,a1649,b2649,Roscoe's House of Chicken & Waffles,830 N Lake Ave,Pasadena,91104,6267914890,Roscoe's House of Chicken & Waffles,830 N Lake Ave,Pasadena,91104,6267914890,1
79601,a1656,b455,Malbec Argentinean Cuisine,1001 E Green St,Pasadena,91106,6266830550,Malbec,1001 E Green St,Pasadena,91106,6266830550,1
79709,a1798,b609,Granville,121 N San Fernando Blvd,Burbank,91502,8188484726,Granville,121 N San Fernando Blvd,Burbank,91502,8188484726,1
79846,a1825,b1890,Lotus Vegan,4715 Lankershim Blvd,North Hollywood,91602,8187608088,Lotus Vegan Thai Restaurant,4715 Lankershim Blvd,Los Angeles,91602,8187608088,1
79941,a1893,b88,Ca Del Sole,4100 Cahuenga Blvd,Toluca Lake,91602,8189854669,Ca' Del Sole,4100 Cahuenga Blvd,Los Angeles,91602,8189854669,1
80110,a1864,b2654,Lusy's Mediterranean Cafe & Grill,6357 Woodman Ave,Van Nuys,91401,8189974330,Lusy's,6357 Woodman Ave,Los Angeles,91401,8189974330,1
80286,a1963,b2798,101 Noodle Express,1408 E Valley Blvd,Alhambra,91801,6263008654,Top Island Seafood Restaurant,740 E Valley Blvd,Alhambra,91801,6263009898,0
80291,a1964,b417,38 Degrees Ale House & Grill,100 W Main St,Alhambra,91801,6262822038,Grill 'Em All Alhambra,19 E Main St,Alhambra,91801,6262842874,0
80395,a1969,b1586,The Boiling Crab,33 W Main St,Alhambra,91801,6263005898,The Boiling Crab,33 W Main St,Alhambra,91801,6263005898,1
80412,a1971,b453,Lunasia Chinese Cuisine,500 W Main St,Alhambra,91801,6263083222,Lunasia Dim Sum House,500 W Main St,Alhambra,91801,6263083222,1
80533,a1981,b779,The Hat,1 W Valley Blvd,Alhambra,91801,6262820140,The Hat,1 W Valley Blvd,Alhambra,91801,6262820140,1
80667,a1989,b2404,Thai Purple,27 N Garfield Ave,Alhambra,91801,6263009083,Thai Purple,27 N Garfield Ave,Alhambra,91801,6263009083,1
80694,a1991,b2798,Kang Kang Food Court,27 E Valley Blvd,Alhambra,91801,6263083898,Top Island Seafood Restaurant,740 E Valley Blvd,Alhambra,91801,6263009898,0
80714,a1992,b2362,Izakaya Akatora,115 W Main St,Alhambra,91801,6269437872,Izakaya Akatora,115 W Main St,Alhambra,91801,6269437872,1
80741,a1993,b2748,Shakas Hawaiian Flavors,101 W Main St,Alhambra,91801,6262935520,Shakas Hawaiian Flavors,101 W Main St,Alhambra,91801,6262935520,1
81173,a2018,b2748,Los Amigos Mexican Grill and Cantina,118 W Main St,Alhambra,91801,6263130130,Shakas Hawaiian Flavors,101 W Main St,Alhambra,91801,6262935520,0
81248,a1975,b2250,Benten Ramen,821 W Las Tunas Dr,San Gabriel,91776,6269105075,Benten Ramen,821 W Las Tunas Dr,San Gabriel,91776,6269105075,1
81287,a1961,b1910,Noodle World,700 W Valley Blvd,Alhambra,91803,6262938800,Sam Woo Barbeque,514 W Valley Blvd,Alhambra,91803,6262810038,0
81307,a1965,b2918,Banh Mi My Tho,304 W Valley Blvd,Alhambra,91803,6262894160,Banh Mi My Tho,304 W Valley Blvd,Alhambra,91803,6262894160,1
81335,a1980,b2918,Banh Mi Che Cali,647 W Valley Blvd,Alhambra,91803,6262938396,Banh Mi My Tho,304 W Valley Blvd,Alhambra,91803,6262894160,1
81344,a1985,b2053,Chengdu Taste,828 W Valley Blvd,Alhambra,91803,6265882284,Chengdu Taste,828 W Valley Blvd,Alhambra,91803,6265882284,1
81355,a1988,b1567,Pepe's,511 W Valley Blvd,Alhambra,91803,6262898618,Pepe's Mexican Food,511 W Valley Blvd,Alhambra,91803,6262898618,1
81382,a2003,b1163,Sam Woo Barbeque,514 W Valley Blvd,Alhambra,91803,6262810038,Noodle World Alhambra,700 W Valley Blvd,Alhambra,91803,6262938800,0
81385,a2003,b1910,Sam Woo Barbeque,514 W Valley Blvd,Alhambra,91803,6262810038,Sam Woo Barbeque,514 W Valley Blvd,Alhambra,91803,6262810038,1
81429,a2424,b998,Plateia,425 Westwood Plz,Los Angeles,90095,3107943563,Plateia,425 Westwood Plaza,Los Angeles,90095,3107943563,1
556212,a99,b798,Post & Beam,3767 Santa Rosalia Dr,Los Angeles,90008,3232995599,Post & Beam,767 Santa Rosalia Dr,Los Angeles,,3232995599,1
625737,a523,b550,Thai Patio,5273 Hollywood Blvd,Los Angeles,90027,3234663894,The Spare Room,"The Hollywood Roosevelt Hotel, Mezzanine",Los Angeles,,,0
629673,a547,b550,Palms Thai Restaurant,5900 Hollywood Blvd,Los Angeles,90028,3234625073,The Spare Room,"The Hollywood Roosevelt Hotel, Mezzanine",Los Angeles,,,0
631914,a560,b2483,In-N-Out Burger,7009 Sunset Blvd,Hollywood,90028,8007861000,Wahlburgers,8615 Sunset Boulevard,Los Angeles,,,0
644032,a634,b2144,The Izaka-Ya by Katsu-Ya West Hollywood,8420 W 3rd St,Los Angeles,90048,3237829536,Kreation Kafe,"8428 W 3rd St, Los Angeles, CA 90048",Los Angeles,,3237821777,0
692003,a927,b751,The Warehouse Restaurant,4499 Admiralty Way,Marina Del Rey,90292,3108235451,Ports O'Call Waterfront Dining,1200 Nagoya Way,Los Angeles,,3108333553,0
697799,a962,b1664,CiCi's Cafe,18912 Ventura Blvd,Tarzana,91356,8188816704,La Cava,13565 Ventura Blvd,Los Angeles,,,0
727903,a1147,b439,Tara's Himalayan Cuisine,10855 Venice Blvd,Los Angeles,90034,3108369696,Barlo Kitchen + Cocktails,"Hotel Erwin, Venice Beach",Los Angeles,,,0
732511,a1175,b751,Tony P's Dockside Grill,4445 Admiralty Way,Marina Del Rey,90292,3108234534,Ports O'Call Waterfront Dining,1200 Nagoya Way,Los Angeles,,3108333553,0
734552,a1187,b2029,Meizhou Dongpo Restaurant,10250 Santa Monica Blvd,Los Angeles,90067,3107880120,Meizhou Dongpo,10250 Santa Monica Blvd,Los Angeles,,3107880120,1
755849,a1317,b1555,Tam's Burgers No 23,303 N Alameda St,Compton,90220,3106393045,Smorgasburg LA,Alameda and Bay,Los Angeles,,,0
814234,a1681,b1573,White Horse Lounge,41 S De Lacey Ave,Pasadena,91105,6265839013,White Horse Lounge,"41 S Delacey St, Pasadena CA",Pasadena,,6265839013,1
835871,a1813,b1462,Barrel & Ashes,11801 Ventura Blvd,Studio City,91604,8186238883,Take A Bao,11838 Ventura Boulevard,Los Angeles,,,0
840289,a1840,b1300,The Local Peasant - Sherman Oaks,14058 Ventura Blvd,Sherman Oaks,91423,8185010234,The Counter,12117 Ventura Blvd,Los Angeles,,8189800004,0
840365,a1840,b2635,The Local Peasant - Sherman Oaks,14058 Ventura Blvd,Sherman Oaks,91423,8185010234,The Vegan Joint,20855 Ventura Blvd,Los Angeles,,,0
841290,a1846,b1512,Cafe Bizou,14016 Ventura Blvd,Sherman Oaks,91423,8187883536,Coral Tree Cafe,17499 Ventura Blvd,Los Angeles,,8187898733,0
841696,a1848,b3099,Mendocino Farms,14141 Ventura Blvd,Sherman Oaks,91423,8182059744,Tarzana Armenian Deli,18598 Ventura Blvd,Los Angeles,,8182251854,0
842024,a1850,b3099,Mexicali Cocina & Cantina,12161 Ventura Blvd,Studio City,91604,8189851744,Tarzana Armenian Deli,18598 Ventura Blvd,Los Angeles,,8182251854,0
842100,a1851,b1396,Midori Sushi,13905 Ventura Blvd,Sherman Oaks,91423,8187891188,Shiki Sushi,12745 Ventura Blvd,Los Angeles,,8184873938,0
842406,a1853,b1016,The Counter Studio City,12117 Ventura Blvd,Studio City,91604,8189800004,The Bellwether,13251 Ventura Blvd,Los Angeles,,8182858184,0
842418,a1853,b1255,The Counter Studio City,12117 Ventura Blvd,Studio City,91604,8189800004,The Villa,22160 Ventura Blvd.,Los Angeles,,,0
848502,a1890,b1488,Natas Pastries,13317 Ventura Blvd,Sherman Oaks,91423,8187888050,HQ Gastropub,20969 Ventura Blvd,Los Angeles,,8188872337,0
848660,a1891,b1396,Shiki Sushi,12745 1/2 Ventura Blvd,Studio City,91604,8184873938,Shiki Sushi,12745 Ventura Blvd,Los Angeles,,8184873938,1
849265,a1895,b498,The Great Greek,13362 Ventura Blvd,Sherman Oaks,91423,8189055250,Granville,12345 Ventura Boulevard,Los Angeles,,8185067050,0
849309,a1895,b1300,The Great Greek,13362 Ventura Blvd,Sherman Oaks,91423,8189055250,The Counter,12117 Ventura Blvd,Los Angeles,,8189800004,0
850146,a1900,b1512,Il Tramezzino - Studio City,13031 Ventura Blvd,Studio City,91604,8187842244,Coral Tree Cafe,17499 Ventura Blvd,Los Angeles,,8187898733,0
850697,a1903,b2635,Gangadin Indian,12067 Ventura Pl,Studio City,91604,8185090722,The Vegan Joint,20855 Ventura Blvd,Los Angeles,,,0
850716,a1903,b3099,Gangadin Indian,12067 Ventura Pl,Studio City,91604,8185090722,Tarzana Armenian Deli,18598 Ventura Blvd,Los Angeles,,8182251854,0
850773,a1904,b1107,Joan's on Third,12059 Ventura Pl,Studio City,91604,8182013900,Joan's on Third,12059 Ventura Place,Los Angeles,,8182013900,1
851262,a1907,b1016,The Bellwether,13251 Ventura Blvd,Studio City,91604,8182858184,The Bellwether,13251 Ventura Blvd,Los Angeles,,8182858184,1
851277,a1907,b1300,The Bellwether,13251 Ventura Blvd,Studio City,91604,8182858184,The Counter,12117 Ventura Blvd,Los Angeles,,8189800004,0
851353,a1907,b2635,The Bellwether,13251 Ventura Blvd,Studio City,91604,8182858184,The Vegan Joint,20855 Ventura Blvd,Los Angeles,,,0
